record_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
14498,60,Private,117509,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
8452,72,Private,195184,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,12,Cuba,0
13997,48,Private,25468,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,1
36508,62,Private,78273,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
5452,28,Private,153475,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,El-Salvador,0
37061,35,Private,393673,Some-college,10,Never-married,Tech-support,Other-relative,White,Female,0,0,40,United-States,0
18601,24,Private,216129,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1408,50,United-States,0
8699,48,Local-gov,238959,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,9562,0,40,United-States,1
31827,46,Private,72896,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
34740,35,Local-gov,433602,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,38,United-States,0
4182,67,Private,288371,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Canada,1
16747,52,Private,89041,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,1
37772,61,Private,284710,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,Columbia,1
4977,55,Private,414994,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39467,50,Federal-gov,189831,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,50,United-States,1
11283,39,Self-emp-inc,241153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
23078,50,Private,43764,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
29992,17,Private,177629,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
23016,49,Private,124356,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
45512,24,Private,278391,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,50,United-States,0
21620,43,State-gov,60949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
6132,44,Private,45093,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
9190,44,Self-emp-not-inc,231348,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
42487,44,Private,182383,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,0
36086,19,Private,163015,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,20,United-States,0
7445,34,Private,170772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
13470,61,Private,93997,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Italy,0
17868,36,Local-gov,142573,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
12525,63,Self-emp-not-inc,147140,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,1
19113,25,Private,206600,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,0
33876,42,Private,190545,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,46,United-States,0
21845,34,Private,58305,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1573,40,United-States,0
42715,43,State-gov,114191,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
37750,62,Federal-gov,162876,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
36062,26,Private,193050,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,0
20383,35,Private,143589,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0
623,29,Private,34383,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,0
34327,21,Private,91189,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,60,United-States,0
3648,26,Federal-gov,48099,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
20270,24,Private,404416,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
34249,23,Private,197286,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
31800,29,Private,413297,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,70,Mexico,0
14567,60,State-gov,129447,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
43755,46,Private,130667,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
19416,50,Private,31014,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
37468,54,Private,351760,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
39153,44,Local-gov,229148,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,0
36996,53,Private,104280,12th,8,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0
6388,41,Private,197344,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,54,United-States,0
44042,20,Private,221955,5th-6th,3,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,0
14516,19,Private,187352,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39918,22,Private,296158,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
7845,36,Private,156400,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
43849,33,Private,236013,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,1
11819,46,Self-emp-inc,161386,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,0
34430,48,Private,102202,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,0
1965,29,Private,452205,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0
7578,40,Private,179735,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,0
31795,58,Local-gov,311409,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,30,United-States,1
9380,39,Private,358837,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,0
43156,45,Private,246891,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
16574,24,Private,228772,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,0
14305,25,Private,214413,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
17070,34,State-gov,98995,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
20589,25,Local-gov,227886,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
3791,23,Private,249277,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,75,United-States,0
1734,27,Private,377680,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
44501,79,Private,121552,7th-8th,4,Widowed,Other-service,Unmarried,Black,Male,0,0,5,United-States,0
40468,26,State-gov,239303,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3942,0,7,United-States,0
45364,61,Private,101701,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,20,United-States,0
4518,61,Private,232308,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1
39595,54,Private,81859,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
10041,49,Local-gov,102359,9th,5,Widowed,Handlers-cleaners,Unmarried,White,Male,0,2231,40,United-States,1
45980,53,Self-emp-inc,99185,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,Greece,0
47286,39,Local-gov,102953,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
31294,38,Private,461337,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,United-States,0
13557,57,Private,158077,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,0
35036,48,Private,278303,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,0
40200,30,Private,348592,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
15461,57,Local-gov,130532,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0
32007,52,Private,208630,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1741,38,United-States,0
39662,53,Private,448862,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,0
7500,35,Self-emp-not-inc,31095,Some-college,10,Separated,Farming-fishing,Not-in-family,White,Male,4101,0,60,United-States,0
9169,37,Private,227597,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32914,34,Private,207564,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,12,United-States,1
32841,35,Federal-gov,413930,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
207,35,Private,36270,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,0
19571,60,Self-emp-not-inc,92845,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
21235,32,Private,241802,HS-grad,9,Married-civ-spouse,Other-service,Wife,Other,Female,0,0,40,United-States,0
10969,29,Private,179008,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,0
30352,62,Private,211408,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
48468,37,Private,200426,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,18,United-States,0
5542,40,Self-emp-inc,169878,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
12574,56,Private,219762,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,0
20840,39,Private,230329,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
18512,33,Private,174789,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
14235,48,Private,94342,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,0
33785,45,Private,353083,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,0
28660,22,Private,178390,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
5387,24,Private,119704,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
4332,36,Private,356838,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Canada,0
23003,30,Private,169186,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,0
26723,41,Self-emp-not-inc,238184,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,0
29548,50,Private,226497,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1
10380,38,Private,222450,Some-college,10,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0
11518,44,Local-gov,65145,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,0
11362,28,Self-emp-not-inc,209205,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
26,19,Private,168294,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
46795,34,Private,360689,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1628,48,United-States,0
14269,34,Self-emp-not-inc,28568,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,1
43952,19,Private,273226,11th,7,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
23645,22,Private,199336,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25,United-States,0
1304,30,Private,209103,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
26760,40,Private,105936,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,38,United-States,0
19012,44,Private,57233,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
32983,25,Private,122999,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,0
48084,39,Private,191503,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
10027,28,Private,154571,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
19482,46,Self-emp-not-inc,231347,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,0
7760,20,Federal-gov,147352,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
24619,37,Private,222450,11th,7,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,40,El-Salvador,0
28587,44,Private,219591,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
44351,44,State-gov,46221,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1
7250,49,Private,259087,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
12836,36,Private,231052,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,35,United-States,0
39750,27,Self-emp-not-inc,151382,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
22580,55,Private,162205,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,72,United-States,1
520,38,Self-emp-inc,99146,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,80,United-States,1
30671,57,Private,353881,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
33279,56,Self-emp-not-inc,174564,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
22073,30,Private,97453,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,54,United-States,0
9430,27,Private,152683,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,35,United-States,0
26302,42,Private,118212,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
18045,23,Private,211601,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,0
38874,52,Private,91093,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,40,United-States,0
19069,55,Federal-gov,31728,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
14471,38,Private,40077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
2425,34,Private,160449,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,1
37677,30,Private,289442,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
25072,53,Federal-gov,177647,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,France,1
38402,42,Private,86912,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
30984,30,Self-emp-not-inc,67072,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,6849,0,60,United-States,0
44043,38,Private,149347,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
10524,26,Private,324854,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
6617,43,Private,183096,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,10,United-States,0
32585,25,Private,205947,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
36506,43,Self-emp-inc,215458,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,45,United-States,1
22811,33,Private,134886,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,99999,0,30,United-States,1
21180,38,Private,186145,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,1
15032,35,Private,49749,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1
13528,48,Private,38950,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
1740,30,Private,117963,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
3468,38,Local-gov,116580,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,1
37151,36,Private,261012,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,50,United-States,0
6004,52,Private,99307,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,United-States,1
9335,38,Private,104089,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
32246,32,Self-emp-not-inc,116508,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1
13867,26,Private,58426,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
37352,31,Self-emp-inc,243165,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
1640,52,Private,158993,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,38,United-States,0
15815,23,Private,278254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,0
23471,32,Private,340917,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1
