Features;Accuracy;F1 Score 0;F1 Score 1
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'race', 'hours-per-week', 'native-country');0.8266445550027639;0.8894684900606231;0.5983606557377049
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'capital-gain', 'capital-loss');0.8592592592592593;0.9103205353997886;0.6731707317073171
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'capital-gain', 'hours-per-week');0.849861802100608;0.9042583192329385;0.6523297491039427
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'capital-gain', 'native-country');0.8505251520176893;0.9048289455159791;0.6519052523171988
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'capital-loss', 'hours-per-week');0.8336097291321172;0.8939468677330703;0.6140035906642729
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'capital-loss', 'native-country');0.831730237700387;0.8935515456707231;0.5986286919831224
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'hours-per-week', 'native-country');0.8266445550027639;0.8894217207334274;0.5989769820971867
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week');0.8593698175787728;0.9102961918194641;0.6746803069053708
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'capital-gain', 'capital-loss', 'native-country');0.8588170259812051;0.9102789292489285;0.6689136634690174
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'capital-gain', 'hours-per-week', 'native-country');0.8521835268103924;0.9058119056005636;0.6567394094993582
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'capital-loss', 'hours-per-week', 'native-country');0.8329463792150359;0.893733736549687;0.6096615861534487
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'capital-gain', 'capital-loss');0.8599226091763406;0.9109439797568004;0.6720165674346363
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'capital-gain', 'hours-per-week');0.85085682697623;0.9047518181176304;0.6564807741278329
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'capital-gain', 'native-country');0.8494195688225539;0.9042059361372907;0.6482438016528925
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8322830292979547;0.8931313842902431;0.6105263157894737
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'capital-loss', 'native-country');0.8296296296296296;0.8921849856573147;0.5941532789043982
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'hours-per-week', 'native-country');0.8252072968490879;0.8885599492493127;0.5949269792467333
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8594803758982863;0.9105874076679564;0.672
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8605859590934217;0.9112534309240622;0.6750837413037877
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.8507462686567164;0.9051300070274069;0.6502590673575129
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8318407960199005;0.8930755711775044;0.6064683053040103
('workclass', 'fnlwgt', 'education', 'marital-status', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8601437258153676;0.9108589951377634;0.6755578353423954
('workclass', 'fnlwgt', 'education', 'marital-status', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8594803758982863;0.9105999859323345;0.6718306222566486
('workclass', 'fnlwgt', 'education', 'marital-status', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.85085682697623;0.9049397505461207;0.6540138497050526
('workclass', 'fnlwgt', 'education', 'marital-status', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8322830292979547;0.8930711214492141;0.6113246220855753
('workclass', 'fnlwgt', 'education', 'marital-status', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8606965174129353;0.9112925936355956;0.6757591353576943
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-gain');0.8590381426202321;0.9096961541185636;0.6789221858473936
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-loss');0.8388059701492537;0.8968298896122275;0.631632137443153
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week');0.8333886124930902;0.8933701266539306;0.6191559262067222
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'native-country');0.8304035378662245;0.8914827391058291;0.6120384420839656
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss');0.8681039248203427;0.9154200638071606;0.7006273525721456
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'capital-gain', 'hours-per-week');0.8589275843007186;0.909477866061294;0.6805207811717576
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'capital-gain', 'native-country');0.8599226091763406;0.9101864322676685;0.6818980667838312
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'capital-loss', 'hours-per-week');0.8410171365395246;0.8983026874115984;0.6359493670886076
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'capital-loss', 'native-country');0.8380320619126589;0.8966490299823633;0.6257982120051085
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'hours-per-week', 'native-country');0.8348258706467662;0.8943422913719944;0.6217721518987341
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss');0.8669983416252073;0.9146990002127207;0.6982693754702785
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'capital-gain', 'hours-per-week');0.8579325594250967;0.9088458537277435;0.6781868269471575
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'capital-gain', 'native-country');0.8580431177446103;0.9089749042960442;0.677710843373494
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'capital-loss', 'hours-per-week');0.8401326699834163;0.8975775605609859;0.6359516616314199
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'capital-loss', 'native-country');0.8384742951907131;0.8967272213190076;0.6294699467410602
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'hours-per-week', 'native-country');0.8332780541735766;0.893140589569161;0.6209150326797386
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week');0.8684355997788834;0.9155669079040727;0.7022022022022022
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'native-country');0.8672194582642344;0.9147803874263819;0.699524643482612
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'capital-gain', 'hours-per-week', 'native-country');0.8589275843007186;0.9096317280453258;0.6785894206549118
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'capital-loss', 'hours-per-week', 'native-country');0.8401326699834163;0.8975194897236003;0.6366834170854271
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss');0.8426755113322277;0.9025142152497089;0.5926137990266247
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8322830292979547;0.8950536146662055;0.5826685006877579
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'capital-gain', 'native-country');0.8291873963515755;0.8935877126523866;0.5673480817698123
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8141514648977336;0.8837241474718129;0.5372969997247454
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'capital-loss', 'native-country');0.8105030403537866;0.8821182943603851;0.5171830985915493
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'hours-per-week', 'native-country');0.8013266998341625;0.8759748774932707;0.5009719522354902
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8364842454394693;0.899339821683795;0.5646158375036797
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8330569375345495;0.8982205446211917;0.5359557467732022
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.824212271973466;0.8919543354172329;0.5287492590397155
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8033167495854063;0.8792670512385476;0.4697466467958271
('workclass', 'fnlwgt', 'education', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8438916528468767;0.9023242944106253;0.6114474408365438
('workclass', 'fnlwgt', 'education', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8423438363736871;0.9022618231665525;0.5925714285714285
('workclass', 'fnlwgt', 'education', 'occupation', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8308457711442786;0.894453642384106;0.5742904841402338
('workclass', 'fnlwgt', 'education', 'occupation', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8139303482587065;0.8838749741254399;0.5321100917431193
('workclass', 'fnlwgt', 'education', 'occupation', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8383637368711996;0.9004629629629629;0.5702527924750147
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.8609176340519624;0.9114832535885168;0.6756059824651882
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8525152017689331;0.9057243816254417;0.6614213197969543
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.8516307352128247;0.9054663285432516;0.655367231638418
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8340519624101713;0.8943775948209134;0.6130445991234854
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8320619126589276;0.8936795688388045;0.6005784906652643
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.8265339966832504;0.8894057940367942;0.5980015372790162
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8627971254836927;0.9124267871004164;0.6833375861189079
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'capital-gain', 'capital-loss', 'native-country');0.861249309010503;0.9118122408825803;0.6747862140450894
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.8514096185737977;0.9054054054054054;0.6537867078825348
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8328358208955224;0.8935211267605634;0.6113110539845759
('workclass', 'fnlwgt', 'education', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8602542841348811;0.9107974594213126;0.6775510204081633
('workclass', 'fnlwgt', 'education', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8608070757324489;0.9114565018637035;0.6747610436579695
('workclass', 'fnlwgt', 'education', 'relationship', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8521835268103924;0.9058384393267132;0.6563865330249293
('workclass', 'fnlwgt', 'education', 'relationship', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8320619126589276;0.8932911837021426;0.6059662775616083
('workclass', 'fnlwgt', 'education', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8619126589275843;0.9118871252204586;0.680970625798212
('workclass', 'fnlwgt', 'education', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8412382531785517;0.9011019283746556;0.5977591036414566
('workclass', 'fnlwgt', 'education', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.835599778883361;0.8993297677882337;0.5519734859897559
('workclass', 'fnlwgt', 'education', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8267551133222775;0.8926785836586535;0.5508741759816567
('workclass', 'fnlwgt', 'education', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8068546158098396;0.8809377768690793;0.488732806555458
('workclass', 'fnlwgt', 'education', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8360420121614152;0.8991499489969398;0.5618906942392909
('workclass', 'fnlwgt', 'education', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8407960199004975;0.9007854485324515;0.5973154362416108
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex');0.830735212824765;0.8914877028846835;0.6154232604873148
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain');0.8579325594250967;0.9089620970598654;0.6767295597484276
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-loss');0.8379215035931454;0.8962637984715539;0.6296109146033351
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'hours-per-week');0.831730237700387;0.8920567375886524;0.618546365914787
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'native-country');0.8312880044223327;0.8919875424688561;0.6148409893992933
